euid,leid,member_rating,optin_time,confirm_time,country_code,region,last_changed,notes,date_added
1c83317c9d,308794695,2,2019-10-11,2019-10-11,NA,NA,2020-01-09,NA,2020-03-02
1c86b70d0b,316640812,2,2020-02-24,2020-02-24,NA,NA,2020-02-24,NA,2020-03-02
1c87872fad,70780811,2,2018-07-14,2019-05-06,NA,NA,2020-01-09,NA,2020-03-02
1c88fe60c0,67972259,2,2019-02-24,2019-02-24,in,tg,2019-10-21,NA,2020-03-02
1c8baa0031,309821783,2,2019-11-23,2019-11-23,ru,kda,2019-11-23,NA,2020-03-02
1c8bc7ce90,312024400,2,2020-02-17,2020-02-17,NA,NA,2020-02-17,NA,2020-03-02
1c93733b81,62994087,3,2018-11-19,2018-11-19,fi,18,2019-10-21,NA,2020-03-02
1c944853e0,70879615,2,2019-05-08,2019-05-08,ca,on,2020-01-09,NA,2020-03-02
1c9726e6f5,312025736,2,2020-02-17,2020-02-17,NA,NA,2020-02-17,NA,2020-03-02
1c985b2974,70776343,2,2018-11-02,2019-05-06,jp,13,2020-01-09,NA,2020-03-02
1c9bb65f02,67224007,2,2019-02-07,2019-02-07,sn,dk,2020-01-09,NA,2020-03-02
1cb03f5782,63235171,2,2018-11-20,2018-11-20,us,oh,2020-01-09,NA,2020-03-02
1cb8988c2b,316703304,3,2020-02-29,2020-02-29,NA,NA,2020-02-29,NA,2020-03-02
1cbca1756c,311852263,2,2020-02-05,2020-02-05,NA,NA,2020-02-05,NA,2020-03-02
1cbf05409c,70780459,2,2019-02-27,2019-05-06,uk,bir,2020-01-09,NA,2020-03-02
1cbfdf8589,69755091,2,2019-04-10,2019-04-10,NA,NA,2019-10-21,NA,2020-03-02
1cc0143411,316674596,3,2020-02-27,2020-02-27,uz,tk,2020-02-27,NA,2020-03-02
1cc1b77630,309858079,2,2019-11-26,2019-11-26,NA,NA,2019-11-26,NA,2020-03-02
1cc2515642,308341907,2,2019-09-25,2019-09-25,NA,NA,2020-01-09,NA,2020-03-02
1cc2dbdb0b,316690568,2,2020-02-27,2020-02-27,NA,NA,2020-02-27,NA,2020-03-02
1cc45b5ee9,205614563,2,2019-08-13,2019-08-13,NA,NA,2020-01-09,NA,2020-03-02
1cd18a0cc8,73165387,2,2019-06-08,2019-06-08,us,tx,2020-01-22,NA,2020-03-02
1cd28ef31a,147772467,2,2019-07-30,2019-07-30,us,md,2020-01-09,NA,2020-03-02
1cd4ee4fa3,99084443,2,2019-07-05,2019-07-05,NA,NA,2020-01-09,NA,2020-03-02
1cd71e353d,65252687,2,2018-12-21,2018-12-21,tr,34,2019-10-21,NA,2020-03-02
1cd8988543,68561967,2,2019-03-12,2019-03-12,ae,du,2020-01-09,NA,2020-03-02
1cd96ae3ed,68245723,2,2019-03-03,2019-03-03,NA,NA,2019-10-21,NA,2020-03-02
1cdadff490,71771035,2,2019-05-31,2019-05-31,us,ca,2019-10-21,NA,2020-03-02
1cdcb92aba,311389407,2,2020-01-06,2020-01-06,in,mh,2020-01-06,NA,2020-03-02
1cde3cdc91,311907171,2,2020-02-09,2020-02-09,NA,NA,2020-02-09,NA,2020-03-02
1ce43c406f,70771683,2,2018-09-16,2019-05-06,cn,fj,2020-01-09,NA,2020-03-02
1ce6e8f209,65437399,2,2018-12-26,2018-12-26,br,sp,2019-10-21,NA,2020-03-02
1ce8380102,73220303,2,2019-06-07,2019-06-07,in,dl,2019-10-21,NA,2020-03-02
1ce8d68cb8,68628359,2,2019-03-13,2019-03-13,NA,NA,2020-01-09,NA,2020-03-02
1ceb184916,68150403,2,2019-02-27,2019-02-27,in,ka,2020-01-09,NA,2020-03-02
1ceea5aa7d,309025403,2,2019-10-24,2019-10-24,NA,NA,2020-01-09,NA,2020-03-02
1cf751dd55,309024611,2,2019-10-24,2019-10-24,us,ca,2020-01-09,NA,2020-03-02
1cfa85601e,308794839,2,2019-10-11,2019-10-11,in,tg,2020-01-09,NA,2020-03-02
1cff40c8ab,308393403,2,2019-09-28,2019-09-28,br,ce,2019-10-21,NA,2020-03-02
1cffaa9a46,70775815,2,2018-11-04,2019-05-06,us,ga,2020-01-09,NA,2020-03-02
1d03636e4b,310823767,2,2019-12-10,2019-12-10,NA,NA,2019-12-10,NA,2020-03-02
1d03a04770,308675631,2,2019-10-07,2019-10-07,us,ny,2020-02-26,NA,2020-03-02
1d09f447b9,308771603,2,2019-10-09,2019-10-09,NA,NA,2020-01-09,NA,2020-03-02
1d0aa8ff60,70784343,2,2018-11-18,2019-05-06,es,m,2020-01-09,NA,2020-03-02
1d0f2865ea,308758875,2,2019-10-09,2019-10-09,NA,NA,2020-01-09,NA,2020-03-02
1d0f67b5a9,147772791,4,2019-07-30,2019-07-30,us,ne,2020-01-22,NA,2020-03-02
1d11ad4dc1,70879823,2,2019-05-08,2019-05-08,in,kl,2020-01-09,NA,2020-03-02
1d132ee4ee,70774447,2,2019-01-07,2019-05-06,NA,NA,2020-01-09,NA,2020-03-02
1d15cabe5e,70772091,2,2018-11-08,2019-05-06,NA,NA,2020-01-09,NA,2020-03-02
1d18d52dd1,62998679,4,2019-01-02,2019-01-02,ca,on,2019-10-21,NA,2020-03-02
1d1b65cba2,70782863,2,2018-09-27,2019-05-06,fr,ara,2020-01-09,NA,2020-03-02
1d1d12d330,309713479,2,2019-11-15,2019-11-15,in,ka,2020-01-09,NA,2020-03-02
1d22f6322a,309923511,3,2019-11-27,2019-11-27,NA,NA,2019-11-27,NA,2020-03-02
1d24db8c1b,77562403,2,2019-06-10,2019-06-10,in,pb,2019-10-21,NA,2020-03-02
1d24f98fac,70784927,2,2019-02-06,2019-05-06,th,10,2020-01-09,NA,2020-03-02
1d25ec207c,71593639,2,2019-05-27,2019-05-27,qa,da,2019-10-21,NA,2020-03-02
1d26560afc,70776043,2,2018-11-04,2019-05-06,us,mo,2020-01-09,NA,2020-03-02
1d2a6dfdc7,307671887,2,2019-08-29,2019-08-29,us,ca,2020-01-09,NA,2020-03-02
1d2aec27a2,70778203,2,2018-07-31,2019-05-06,in,mp,2020-01-09,NA,2020-03-02
1d2e03b60b,307673063,2,2019-08-29,2019-08-29,NA,NA,2020-01-09,NA,2020-03-02
1d2eb1c333,67166239,4,2019-02-05,2019-02-05,NA,NA,2020-01-09,NA,2020-03-02
1d2f2387df,62999979,2,2018-11-19,2018-11-19,NA,NA,2019-10-21,NA,2020-03-02
1d320db285,309479411,2,2019-11-07,2019-11-07,NA,NA,2020-01-09,NA,2020-03-02
1d347bc2a1,308151475,4,2019-09-15,2019-09-15,tr,34,2020-01-22,NA,2020-03-02
1d366fda70,65658659,2,2019-01-07,2019-01-07,NA,NA,2019-10-21,NA,2020-03-02
1d3e78bc76,215302827,2,2019-08-15,2019-08-15,NA,NA,2020-01-09,NA,2020-03-02
1d3ff032be,71205723,2,2019-05-19,2019-05-19,it,to,2019-10-21,NA,2020-03-02
1d4136a6aa,70197435,2,2019-04-18,2019-04-18,ps,rbh,2020-01-09,NA,2020-03-02
1d43fc9fb6,68628279,2,2019-03-13,2019-03-13,NA,NA,2020-01-09,NA,2020-03-02
1d4444a1e1,196047587,2,2019-08-11,2019-08-11,br,mg,2019-10-21,NA,2020-03-02
1d539475b7,62993299,2,2018-11-19,2018-11-19,us,ma,2020-01-09,NA,2020-03-02
1d53fa5c2f,279709083,2,2019-08-25,2019-08-25,NA,NA,2019-10-21,NA,2020-03-02
1d5f006043,62997367,2,2018-11-19,2018-11-19,pe,lma,2020-01-09,NA,2020-03-02
1d610231f7,70774263,2,2019-04-02,2019-05-06,ke,30,2020-01-09,NA,2020-03-02
1d61d721f7,309925971,2,2019-11-28,2019-11-28,HR,21,2019-11-28,NA,2020-03-02
1d622014d0,70785207,2,2019-01-25,2019-05-06,us,ca,2020-01-09,NA,2020-03-02
1d63dece02,311952895,3,2020-02-12,2020-02-12,us,id,2020-02-12,NA,2020-03-02
1d64be5187,87254439,2,2019-06-12,2019-06-12,NA,NA,2019-10-21,NA,2020-03-02
1d65015a90,311669315,2,2020-01-25,2020-01-25,in,dl,2020-01-31,NA,2020-03-02
1d653923da,65317131,2,2018-12-21,2018-12-21,in,hp,2019-10-21,NA,2020-03-02
1d67ab09a2,316706000,3,2020-02-29,2020-02-29,NA,NA,2020-02-29,NA,2020-03-02
1d6ffaba00,215304519,2,2019-08-15,2019-08-15,NA,NA,2020-01-09,NA,2020-03-02
1d708f9a33,70771263,2,2019-01-20,2019-05-06,ca,bc,2020-01-09,NA,2020-03-02
1d71f03bd9,311097119,2,2019-12-18,2019-12-18,NA,NA,2020-01-09,NA,2020-03-02
1d77e6cfc0,310845263,2,2019-12-10,2019-12-10,in,dl,2019-12-10,NA,2020-03-02
1d7adbbc22,95091811,2,2019-06-26,2019-06-26,NA,NA,2019-10-21,NA,2020-03-02
1d7c26b077,311100683,2,2019-12-19,2019-12-19,NA,NA,2019-12-19,NA,2020-03-02
1d7f20864c,62994751,2,2018-11-19,2018-11-19,us,ca,2019-10-21,NA,2020-03-02
1d81f005cc,70776283,2,2018-11-03,2019-05-06,in,mh,2020-01-09,NA,2020-03-02
1d8446f221,95005419,2,2019-06-21,2019-06-21,NA,NA,2019-10-21,NA,2020-03-02
1d8780334c,149204903,3,2019-07-31,2019-07-31,au,qld,2020-01-22,NA,2020-03-02
1d892a1d68,311852651,2,2020-02-05,2020-02-05,NA,NA,2020-02-05,NA,2020-03-02
1d8bcb4fa0,95974539,2,2019-07-02,2019-07-02,NA,NA,2020-01-09,NA,2020-03-02
1d8e79a034,68628715,2,2019-03-13,2019-03-13,ci,ab,2020-01-22,NA,2020-03-02
1d8ef0646c,72622068,2,2019-06-02,2019-06-02,NA,NA,2019-10-21,NA,2020-03-02
1d961afba2,316674276,2,2020-02-27,2020-02-27,NA,NA,2020-02-27,NA,2020-03-02
1d98f866db,96998479,2,2019-07-03,2019-07-03,in,wb,2020-01-09,NA,2020-03-02
1d9b6fe379,98018915,2,2019-07-04,2019-07-04,us,ma,2019-10-21,NA,2020-03-02
1da33e62f3,312024692,2,2020-02-17,2020-02-17,NA,NA,2020-02-17,NA,2020-03-02
1da381f096,63057567,2,2018-11-19,2018-11-19,es,m,2019-10-21,NA,2020-03-02
1da5deaefb,311419727,2,2020-01-09,2020-01-09,tr,35,2020-01-09,NA,2020-03-02
1da5ffef3c,63054055,2,2018-11-19,2018-11-19,cn,gd,2019-10-21,NA,2020-03-02
1da981d4c4,70779891,2,2018-11-29,2019-05-06,dk,84,2020-01-09,NA,2020-03-02
1daa231d73,309170951,2,2019-10-30,2019-10-30,NA,NA,2020-01-09,NA,2020-03-02
1daac2edca,70879435,2,2019-05-08,2019-05-08,NA,NA,2020-01-09,NA,2020-03-02
1dab606337,311556679,2,2020-01-17,2020-01-17,us,ny,2020-01-17,NA,2020-03-02
1dacb90bb3,68202427,2,2019-03-01,2019-03-01,us,ca,2019-10-21,NA,2020-03-02
1dae7b3ced,70782983,2,2018-09-26,2019-05-06,in,mh,2020-01-09,NA,2020-03-02
1dae8d8281,307672251,2,2019-08-29,2019-08-29,us,ct,2020-01-09,NA,2020-03-02
1db169cc71,68629083,2,2019-03-13,2019-03-13,pe,lma,2020-01-09,NA,2020-03-02
1db2669ce1,308317431,2,2019-09-25,2019-09-25,sn,dk,2019-10-21,NA,2020-03-02
1db316f219,70773507,3,2018-11-05,2019-05-06,us,nj,2020-01-09,NA,2020-03-02
1db43367a7,70357499,5,2019-04-24,2019-04-24,us,ca,2020-01-09,NA,2020-03-02
1db46e06e4,63056727,3,2018-11-19,2018-11-19,us,va,2019-10-21,NA,2020-03-02
1db62bf76c,311622379,2,2020-01-22,2020-01-22,NA,NA,2020-01-22,NA,2020-03-02
1dbc55a5a9,311255687,2,2019-12-26,2019-12-26,NA,NA,2019-12-26,NA,2020-03-02
1dbddefdd3,308365059,2,2019-09-27,2019-09-27,us,oh,2020-01-09,NA,2020-03-02
1dbe48698f,70777263,2,2019-03-15,2019-05-06,us,nc,2020-01-09,NA,2020-03-02
1dc13ab508,63057039,2,2018-11-19,2018-11-19,us,co,2019-10-21,NA,2020-03-02
1dc3e82c59,69560147,2,2019-04-03,2019-04-03,ca,on,2019-10-21,NA,2020-03-02
1dc427f0b8,215302679,2,2019-08-15,2019-08-15,us,ca,2020-01-09,NA,2020-03-02
1dc582f24e,70773919,2,2019-01-08,2019-05-06,in,mh,2020-01-09,NA,2020-03-02
1dc6863507,307672731,2,2019-08-29,2019-08-29,jo,am,2020-01-09,NA,2020-03-02
1dca37f5fc,69240107,2,2019-03-26,2019-03-26,us,tx,2019-10-21,NA,2020-03-02
1dcd56d5bc,62998187,2,2018-11-19,2018-11-19,ke,30,2019-10-21,NA,2020-03-02
1dce7a0671,130901243,2,2019-07-23,2019-07-23,us,il,2019-10-21,NA,2020-03-02
1dd2126a19,311852715,2,2020-02-05,2020-02-05,NA,NA,2020-02-20,NA,2020-03-02
1dd39e0687,265059359,2,2019-08-23,2019-08-23,NA,NA,2020-01-09,NA,2020-03-02
1dd49c03c4,309798727,2,2019-11-21,2019-11-21,NA,NA,2020-01-09,NA,2020-03-02
1dd5a066d5,70773099,2,2019-01-10,2019-05-06,in,ka,2020-01-09,NA,2020-03-02
1dd6446098,70778243,2,2018-12-10,2019-05-06,ru,mos,2020-01-09,NA,2020-03-02
1dd9b77d20,310036123,2,2019-12-01,2019-12-01,uk,wnd,2019-12-01,NA,2020-03-02
1dde84f101,62999743,4,2018-11-19,2018-11-19,na,kh,2019-10-21,NA,2020-03-02
1dded7ee41,309798887,2,2019-11-21,2019-11-21,NA,NA,2020-01-09,NA,2020-03-02
1de399a7b4,71451603,2,2019-05-20,2019-05-20,NA,NA,2019-10-21,NA,2020-03-02
1de59a13ac,63053451,2,2018-11-19,2018-11-19,br,mg,2019-10-21,NA,2020-03-02
1dea1e2215,311691395,2,2020-01-27,2020-01-27,NA,NA,2020-01-27,NA,2020-03-02
1defcd05be,70778935,2,2019-03-07,2019-05-06,id,jt,2020-01-09,NA,2020-03-02
1df6c591dc,70779679,2,2018-07-20,2019-05-06,us,fl,2020-01-09,NA,2020-03-02
1dfabb36c6,70568747,2,2019-04-30,2019-04-30,NA,NA,2020-01-09,NA,2020-03-02
1dfbd35fc8,311313007,2,2020-01-02,2020-01-02,az,ba,2020-01-02,NA,2020-03-02
1dfcc8de9f,70774435,2,2018-08-26,2019-05-06,in,ka,2020-01-09,NA,2020-03-02
1dfe88b6fa,70880023,2,2019-05-08,2019-05-08,NA,NA,2020-01-09,NA,2020-03-02
1e0169a1b6,311293207,2,2019-12-31,2019-12-31,NA,NA,2019-12-31,NA,2020-03-02
1e01fc233e,316692496,2,2020-02-28,2020-02-28,NA,NA,2020-02-28,NA,2020-03-02
1e048c1344,70777695,2,2018-08-03,2019-05-06,NA,NA,2020-01-09,NA,2020-03-02
1e05610f44,103945143,2,2019-07-10,2019-07-10,us,il,2020-01-09,NA,2020-03-02
1e070f2fb0,70775771,2,2018-12-29,2019-05-06,NA,NA,2020-01-09,NA,2020-03-02
1e076942b9,70778247,2,2018-10-23,2019-05-06,us,az,2020-01-09,NA,2020-03-02
1e079437a4,211687491,2,2019-08-15,2019-08-15,in,mh,2020-01-09,NA,2020-03-02
1e084a0d25,98897831,2,2019-07-05,2019-07-05,in,mh,2020-01-09,NA,2020-03-02
1e0c1694cd,70776367,1,2019-03-21,2019-05-06,no,03,2020-02-27,NA,2020-03-02
1e0d04fd81,310034851,2,2019-12-01,2019-12-01,us,ca,2019-12-01,NA,2020-03-02
1e0dfe2189,67527715,2,2019-02-17,2019-02-17,in,tg,2019-10-21,NA,2020-03-02
1e12914aea,308342743,2,2019-09-25,2019-09-25,NA,NA,2019-10-21,NA,2020-03-02
1e14137fdf,311287927,2,2019-12-30,2019-12-30,us,dc,2019-12-30,NA,2020-03-02
1e18392352,70776447,2,2019-03-20,2019-05-06,NA,NA,2020-01-09,NA,2020-03-02
1e1a207177,95974387,2,2019-07-02,2019-07-02,us,ca,2020-01-09,NA,2020-03-02
1e1c127607,308772175,4,2019-10-09,2019-10-09,ve,m,2020-01-09,NA,2020-03-02
1e1dc44ec9,63000843,2,2018-11-19,2018-11-19,ir,07,2019-10-21,NA,2020-03-02
1e24721b87,70785007,2,2019-02-03,2019-05-06,in,ka,2020-01-09,NA,2020-03-02
1e25b97fee,311261567,2,2019-12-28,2019-12-28,NA,NA,2019-12-28,NA,2020-03-02
1e27f3071f,308278063,2,2019-09-23,2019-09-23,NA,NA,2019-10-21,NA,2020-03-02
1e29572718,69899135,2,2019-04-13,2019-04-13,NA,NA,2020-01-09,NA,2020-03-02
1e297cf023,124743687,2,2019-07-21,2019-07-21,NA,NA,2019-10-21,NA,2020-03-02
1e2f599493,311986771,2,2020-02-13,2020-02-13,NA,NA,2020-02-13,NA,2020-03-02
1e304a940a,65514227,2,2018-12-29,2018-12-29,in,hr,2019-10-21,NA,2020-03-02
1e311a838c,311252527,5,2019-12-26,2019-12-26,de,nw,2019-12-26,NA,2020-03-02
1e332c727a,70774927,2,2018-08-21,2019-05-06,ae,du,2020-01-09,NA,2020-03-02
1e33596a26,70780267,2,2018-07-18,2019-05-06,za,gt,2020-01-09,NA,2020-03-02
1e3645165c,308366103,2,2019-09-27,2019-09-27,us,il,2020-01-09,NA,2020-03-02
1e3b702ac7,308794283,2,2019-10-11,2019-10-11,NA,NA,2020-01-09,NA,2020-03-02
1e3c709373,309739775,2,2019-11-17,2019-11-17,ug,c,2019-11-17,NA,2020-03-02
1e3cffd2c5,68628423,2,2019-03-13,2019-03-13,NA,NA,2020-01-09,NA,2020-03-02
1e3e7ec737,62994747,2,2018-11-19,2018-11-19,NA,NA,2019-10-21,NA,2020-03-02
1e40dbd6e9,311191099,2,2019-12-22,2019-12-22,au,vic,2019-12-22,NA,2020-03-02
1e41100f6c,73245087,3,2019-06-09,2019-06-09,NA,NA,2019-10-21,NA,2020-03-02
1e4335dc16,312023860,2,2020-02-17,2020-02-17,NA,NA,2020-02-17,NA,2020-03-02
1e46c3b6a0,260625583,3,2019-08-22,2019-08-22,us,ks,2019-10-21,NA,2020-03-02
1e479795c3,67356899,2,2019-02-10,2019-02-10,NA,NA,2019-10-21,NA,2020-03-02
1e4cebe495,309626451,2,2019-11-13,2019-11-13,NA,NA,2019-11-13,NA,2020-03-02
1e4e5f96ec,130907687,2,2019-07-24,2019-07-24,in,dl,2019-10-21,NA,2020-03-02
1e4e90ee68,309832551,2,2019-11-24,2019-11-24,NA,NA,2019-11-24,NA,2020-03-02
1e4fdcf86c,308039091,2,2019-09-11,2019-09-11,ae,du,2020-01-09,NA,2020-03-02
1e50a9f5cd,70781535,2,2018-07-11,2019-05-06,NA,NA,2020-01-09,NA,2020-03-02
1e57ddb4b5,316659292,3,2020-02-26,2020-02-26,kr,11,2020-02-26,NA,2020-03-02
1e5b80a9f3,311411599,2,2020-01-08,2020-01-08,us,ut,2020-02-21,NA,2020-03-02
1e613a4103,215302847,2,2019-08-15,2019-08-15,NA,NA,2020-01-09,NA,2020-03-02
1e61579195,70783579,2,2018-11-18,2019-05-06,us,az,2020-01-09,NA,2020-03-02
1e64c27977,316693660,2,2020-02-28,2020-02-28,NA,NA,2020-02-28,NA,2020-03-02
1e6dec3075,258944383,2,2019-08-22,2019-08-22,us,il,2019-10-21,NA,2020-03-02
1e7058a0c9,311852335,4,2020-02-05,2020-02-05,kz,akm,2020-02-05,NA,2020-03-02
1e754bd6b8,311606287,2,2020-01-21,2020-01-21,in,ka,2020-01-21,NA,2020-03-02
1e764a5d10,311301967,2,2019-12-31,2019-12-31,zw,ha,2019-12-31,NA,2020-03-02
1e76d99a2a,311622263,5,2020-01-22,2020-01-22,br,sp,2020-02-27,NA,2020-03-02
1e780c2341,94983431,2,2019-06-19,2019-06-19,us,nj,2020-01-09,NA,2020-03-02
1e7bdcecfc,307673123,2,2019-08-29,2019-08-29,NA,NA,2020-01-09,NA,2020-03-02
1e7c4d81b9,69755103,2,2019-04-10,2019-04-10,NA,NA,2020-01-09,NA,2020-03-02
1e7e67b1ef,67353579,3,2019-02-10,2019-02-10,in,mh,2019-10-21,NA,2020-03-02
1e834b8bc5,63052771,3,2018-11-19,2018-11-19,NA,NA,2019-10-21,NA,2020-03-02
1e84795c8f,312024436,2,2020-02-17,2020-02-17,ua,14,2020-02-17,NA,2020-03-02
1e849a4c3e,66615099,2,2019-01-20,2019-01-20,nz,wgn,2020-01-09,NA,2020-03-02
1e84c46154,71452175,2,2019-05-21,2019-05-21,fr,idf,2020-01-09,NA,2020-03-02
1e85e45b38,309183235,2,2019-10-31,2019-10-31,NA,NA,2019-10-31,NA,2020-03-02
1e8983bcef,308341827,2,2019-09-25,2019-09-25,NA,NA,2020-01-09,NA,2020-03-02
1e8ab58d74,309642219,2,2019-11-14,2019-11-14,us,tx,2019-11-14,NA,2020-03-02
1e8c9351d5,308772011,2,2019-10-09,2019-10-09,us,ca,2020-02-05,NA,2020-03-02
1e8f306945,316674876,2,2020-02-27,2020-02-27,NA,NA,2020-02-27,NA,2020-03-02
1e8fd49a65,67959431,2,2019-02-23,2019-02-23,NA,NA,2020-01-09,NA,2020-03-02
1e95527a22,65655247,2,2019-01-06,2019-01-06,in,dl,2020-01-09,NA,2020-03-02
1e96fb16f9,70783955,2,2019-02-12,2019-05-06,de,bw,2020-01-09,NA,2020-03-02
1e9b778843,70780907,2,2019-02-25,2019-05-06,de,bw,2020-01-09,NA,2020-03-02
1e9b7b60f4,311840743,2,2020-02-05,2020-02-05,us,ga,2020-02-05,NA,2020-03-02
1ea0b72ea1,70780219,2,2018-07-18,2019-05-06,us,ny,2020-01-09,NA,2020-03-02
1ea2387c6f,69910203,2,2019-04-14,2019-04-14,NA,NA,2020-01-09,NA,2020-03-02
1ea61bbdbc,309024531,2,2019-10-24,2019-10-24,NA,NA,2020-01-09,NA,2020-03-02
1ead761fdc,64772419,2,2018-12-15,2018-12-15,in,wb,2020-01-09,NA,2020-03-02
1eae1f822c,73246283,2,2019-06-09,2019-06-09,NA,NA,2019-10-21,NA,2020-03-02
1eb68a7c22,63054955,2,2018-11-19,2018-11-19,au,wa,2020-01-09,NA,2020-03-02
1eb960b584,316627784,2,2020-02-22,2020-02-22,NA,NA,2020-02-22,NA,2020-03-02
1ebd59ba6a,311925767,2,2020-02-10,2020-02-10,de,hh,2020-02-10,NA,2020-03-02
1ec103e40f,70783527,2,2019-02-15,2019-05-06,in,dl,2020-01-09,NA,2020-03-02
1ec8b8169e,309485183,2,2019-11-07,2019-11-07,it,mi,2019-11-07,NA,2020-03-02
1ec9a60806,68628303,2,2019-03-13,2019-03-13,NA,NA,2020-01-09,NA,2020-03-02
1eca6428ef,95974807,2,2019-07-02,2019-07-02,ae,du,2020-01-09,NA,2020-03-02
1ecb641be4,311078343,2,2019-12-18,2019-12-18,NA,NA,2019-12-18,NA,2020-03-02
1ecc27c456,311384491,2,2020-01-06,2020-01-06,NA,NA,2020-01-06,NA,2020-03-02
1ecc8b26d3,308766739,2,2019-10-09,2019-10-09,us,ar,2020-01-22,NA,2020-03-02
1eccdedc82,308794819,2,2019-10-11,2019-10-11,lk,1,2020-01-09,NA,2020-03-02
1ecea384c2,311852803,1,2020-02-05,2020-02-05,us,nc,2020-02-27,NA,2020-03-02
1ed350ddd4,70772499,2,2018-09-10,2019-05-06,NA,NA,2020-01-09,NA,2020-03-02
1ed6087481,311317443,2,2020-01-02,2020-01-02,us,ny,2020-01-02,NA,2020-03-02
1ed8bc847a,62995751,2,2018-11-19,2018-11-19,us,fl,2019-10-21,NA,2020-03-02
1eda1243c3,70778543,2,2019-03-11,2019-05-06,lk,1,2020-01-09,NA,2020-03-02
1edc7ebb4b,103671891,1,2019-07-10,2019-07-10,us,nc,2020-02-27,NA,2020-03-02
1edf3e0565,63052967,2,2018-11-19,2018-11-19,ng,la,2019-10-21,NA,2020-03-02
1ee6339f41,147772171,2,2019-07-30,2019-07-30,NA,NA,2020-01-09,NA,2020-03-02
1eea04b9cd,70771179,2,2019-01-21,2019-05-06,NA,NA,2020-01-09,NA,2020-03-02
1eef2e574d,97567807,2,2019-07-04,2019-07-04,in,tn,2019-10-21,NA,2020-03-02
1ef264e21c,63057011,2,2018-11-19,2018-11-19,in,mh,2020-01-09,NA,2020-03-02
1ef3e8e224,62999655,2,2018-11-19,2018-11-19,uk,cmd,2019-10-21,NA,2020-03-02
1ef66c47df,311411371,2,2020-01-08,2020-01-08,NA,NA,2020-01-09,NA,2020-03-02
1efb5a1aae,62995199,2,2018-11-19,2018-11-19,NA,NA,2019-10-21,NA,2020-03-02
1effe43dbc,70777527,2,2019-03-13,2019-05-06,us,co,2020-01-09,NA,2020-03-02
1f0249976c,62995599,2,2018-11-19,2018-11-19,NA,NA,2019-10-21,NA,2020-03-02
1f043c94fb,68049819,2,2019-02-27,2019-02-27,in,ka,2019-10-21,NA,2020-03-02
1f0551b807,70783643,2,2018-11-18,2019-05-06,ie,NA,2020-01-09,NA,2020-03-02
1f0694b0f5,103944799,2,2019-07-10,2019-07-10,us,ga,2020-01-09,NA,2020-03-02
1f070affe3,70784867,2,2019-02-07,2019-05-06,ma,06,2020-01-09,NA,2020-03-02
1f085c94a0,62995307,2,2018-11-19,2018-11-19,NA,NA,2019-10-21,NA,2020-03-02
1f08f12f89,62997795,2,2018-11-19,2018-11-19,NA,NA,2019-10-21,NA,2020-03-02
1f0c49d4c3,217384159,2,2019-08-16,2019-08-16,NA,NA,2019-10-21,NA,2020-03-02
1f10c08b3c,70438343,2,2019-04-24,2019-04-24,NA,NA,2020-01-09,NA,2020-03-02
1f11281496,71205719,2,2019-05-19,2019-05-19,it,to,2019-10-21,NA,2020-03-02
1f13853dd4,308845951,2,2019-10-15,2019-10-15,ch,lu,2019-10-21,NA,2020-03-02
1f14e553df,66607759,2,2019-01-19,2019-01-19,in,ka,2020-01-09,NA,2020-03-02
1f15f18ae4,308039807,2,2019-09-11,2019-09-11,uk,sry,2020-01-09,NA,2020-03-02
1f1684b435,309479051,2,2019-11-07,2019-11-07,us,wa,2020-01-09,NA,2020-03-02
1f181aaa57,68150091,2,2019-02-27,2019-02-27,ng,og,2020-01-09,NA,2020-03-02
1f1b6dac59,70771247,2,2019-01-20,2019-05-06,uk,edh,2020-01-09,NA,2020-03-02
1f1bd87132,69236199,2,2019-05-22,2019-05-22,ec,g,2020-01-09,NA,2020-03-02
1f1d0c051b,309479223,2,2019-11-07,2019-11-07,gt,gu,2020-01-09,NA,2020-03-02
1f21202a43,309479607,2,2019-11-07,2019-11-07,in,mh,2020-01-09,NA,2020-03-02
1f245adf68,312024576,2,2020-02-17,2020-02-17,NA,NA,2020-02-17,NA,2020-03-02
1f24b36380,71795619,2,2019-06-01,2019-06-01,NA,NA,2019-10-21,NA,2020-03-02
1f251d00df,316651632,2,2020-02-25,2020-02-25,NA,NA,2020-02-25,NA,2020-03-02
1f259e5286,63058071,2,2018-11-19,2018-11-19,hk,no region,2019-10-21,NA,2020-03-02
1f2c2a369f,71650527,2,2019-05-29,2019-05-29,NA,NA,2020-01-09,NA,2020-03-02
1f30119602,69237759,2,2019-03-25,2019-03-25,in,dl,2020-01-09,NA,2020-03-02
1f386945df,69237511,2,2019-03-25,2019-03-25,NA,NA,2020-01-09,NA,2020-03-02
1f3e35d4fc,67200175,2,2019-02-05,2019-02-05,NA,NA,2020-01-09,NA,2020-03-02
1f41a155b6,312100632,2,2020-02-21,2020-02-21,us,ny,2020-02-21,NA,2020-03-02
1f4394ab92,67948895,2,2019-02-22,2019-02-22,fr,ara,2019-10-21,NA,2020-03-02
1f479d0e8c,311224563,3,2019-12-23,2019-12-23,br,sp,2019-12-23,NA,2020-03-02
1f4dea0434,310637035,2,2019-12-09,2019-12-09,NA,NA,2019-12-09,NA,2020-03-02
